piste;nimi;x_gk25;y_gk25;suunta;aika;vuosi;ha;pa;ka;ra;la;mp;rv;autot
B11;KYLÄSAARENKATU;25498365;6676228;1;2100;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;1;2200;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;1;2300;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;0;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;100;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;200;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;300;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;400;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;500;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;600;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;615;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;630;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;645;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;700;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;715;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;730;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;745;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;800;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;815;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;830;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;845;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;900;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1000;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1100;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1200;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1300;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1400;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1500;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1515;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1530;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1545;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1600;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1615;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1630;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1645;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1700;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1715;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1730;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1745;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1800;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;1900;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;2000;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;2100;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;2200;2011;0;0;0;0;0;0;0;0
B11;KYLÄSAARENKATU;25498365;6676228;2;2300;2011;0;0;0;0;0;0;0;0
B12;KULOSAAREN SILTA;25499254;6674809;1;0;2011;108;8;1;0;2;0;0;119
B12;KULOSAAREN SILTA;25499254;6674809;1;100;2011;52;4;1;0;1;0;0;58
B12;KULOSAAREN SILTA;25499254;6674809;1;200;2011;48;3;0;0;1;0;0;52
B12;KULOSAAREN SILTA;25499254;6674809;1;300;2011;52;4;1;0;1;0;0;58
B12;KULOSAAREN SILTA;25499254;6674809;1;400;2011;98;8;1;0;2;0;0;109
B12;KULOSAAREN SILTA;25499254;6674809;1;500;2011;363;28;5;0;6;0;0;402
B12;KULOSAAREN SILTA;25499254;6674809;1;600;2011;148;21;5;0;5;1;0;179
B12;KULOSAAREN SILTA;25499254;6674809;1;615;2011;295;41;3;0;9;1;0;348
B12;KULOSAAREN SILTA;25499254;6674809;1;630;2011;409;88;11;0;6;1;0;514
B12;KULOSAAREN SILTA;25499254;6674809;1;645;2011;468;74;13;0;7;2;0;562
B12;KULOSAAREN SILTA;25499254;6674809;1;700;2011;480;62;7;0;2;5;0;551
B12;KULOSAAREN SILTA;25499254;6674809;1;715;2011;639;72;7;1;2;8;0;721
B12;KULOSAAREN SILTA;25499254;6674809;1;730;2011;740;73;19;1;6;19;0;839
B12;KULOSAAREN SILTA;25499254;6674809;1;745;2011;767;73;19;2;7;14;0;868
B12;KULOSAAREN SILTA;25499254;6674809;1;800;2011;724;81;11;1;9;12;0;826
B12;KULOSAAREN SILTA;25499254;6674809;1;815;2011;647;53;13;0;5;8;0;718
B12;KULOSAAREN SILTA;25499254;6674809;1;830;2011;745;76;7;0;10;13;0;838
B12;KULOSAAREN SILTA;25499254;6674809;1;845;2011;680;67;16;1;10;13;0;774
B12;KULOSAAREN SILTA;25499254;6674809;1;900;2011;1655;215;45;4;25;34;0;1944
B12;KULOSAAREN SILTA;25499254;6674809;1;1000;2011;1187;239;63;2;19;17;0;1510
B12;KULOSAAREN SILTA;25499254;6674809;1;1100;2011;1169;250;66;1;16;20;0;1502
B12;KULOSAAREN SILTA;25499254;6674809;1;1200;2011;1209;194;41;2;16;20;0;1462
B12;KULOSAAREN SILTA;25499254;6674809;1;1300;2011;1125;253;31;2;33;22;0;1444
B12;KULOSAAREN SILTA;25499254;6674809;1;1400;2011;1124;219;37;3;38;22;0;1421
B12;KULOSAAREN SILTA;25499254;6674809;1;1500;2011;295;52;6;1;11;9;0;365
B12;KULOSAAREN SILTA;25499254;6674809;1;1515;2011;349;42;6;0;7;5;0;404
B12;KULOSAAREN SILTA;25499254;6674809;1;1530;2011;355;58;2;2;11;2;0;428
B12;KULOSAAREN SILTA;25499254;6674809;1;1545;2011;355;36;5;1;12;3;0;409
B12;KULOSAAREN SILTA;25499254;6674809;1;1600;2011;380;29;4;0;12;7;0;425
B12;KULOSAAREN SILTA;25499254;6674809;1;1615;2011;348;34;8;3;8;5;0;401
B12;KULOSAAREN SILTA;25499254;6674809;1;1630;2011;422;34;0;0;7;7;0;463
B12;KULOSAAREN SILTA;25499254;6674809;1;1645;2011;333;22;3;0;8;7;0;366
B12;KULOSAAREN SILTA;25499254;6674809;1;1700;2011;334;31;1;0;10;7;0;376
B12;KULOSAAREN SILTA;25499254;6674809;1;1715;2011;352;35;3;0;6;7;0;396
B12;KULOSAAREN SILTA;25499254;6674809;1;1730;2011;376;25;2;0;8;14;0;411
B12;KULOSAAREN SILTA;25499254;6674809;1;1745;2011;306;29;2;1;3;7;0;341
B12;KULOSAAREN SILTA;25499254;6674809;1;1800;2011;1225;87;8;2;22;35;0;1344
B12;KULOSAAREN SILTA;25499254;6674809;1;1900;2011;1012;58;14;4;19;20;0;1107
B12;KULOSAAREN SILTA;25499254;6674809;1;2000;2011;883;68;12;2;14;15;0;979
B12;KULOSAAREN SILTA;25499254;6674809;1;2100;2011;546;43;8;2;8;10;0;607
B12;KULOSAAREN SILTA;25499254;6674809;1;2200;2011;278;21;4;1;4;8;0;308
B12;KULOSAAREN SILTA;25499254;6674809;1;2300;2011;187;14;3;1;3;4;0;208
B12;KULOSAAREN SILTA;25499254;6674809;2;0;2011;154;11;2;0;3;0;0;170
B12;KULOSAAREN SILTA;25499254;6674809;2;100;2011;91;7;2;0;2;0;0;102
B12;KULOSAAREN SILTA;25499254;6674809;2;200;2011;73;5;1;0;1;0;0;80
B12;KULOSAAREN SILTA;25499254;6674809;2;300;2011;67;5;1;0;1;0;0;74
B12;KULOSAAREN SILTA;25499254;6674809;2;400;2011;69;5;1;0;1;0;0;76
B12;KULOSAAREN SILTA;25499254;6674809;2;500;2011;133;9;2;0;2;0;0;146
B12;KULOSAAREN SILTA;25499254;6674809;2;600;2011;55;5;2;1;2;0;0;65
B12;KULOSAAREN SILTA;25499254;6674809;2;615;2011;78;6;4;2;4;1;0;94
B12;KULOSAAREN SILTA;25499254;6674809;2;630;2011;145;17;8;4;8;1;0;182
B12;KULOSAAREN SILTA;25499254;6674809;2;645;2011;160;27;6;4;13;2;0;210
B12;KULOSAAREN SILTA;25499254;6674809;2;700;2011;152;30;13;1;9;1;0;205
B12;KULOSAAREN SILTA;25499254;6674809;2;715;2011;195;41;7;1;6;3;0;250
B12;KULOSAAREN SILTA;25499254;6674809;2;730;2011;232;44;17;0;7;4;0;300
B12;KULOSAAREN SILTA;25499254;6674809;2;745;2011;270;57;13;0;7;5;0;347
B12;KULOSAAREN SILTA;25499254;6674809;2;800;2011;258;35;6;1;6;6;0;306
B12;KULOSAAREN SILTA;25499254;6674809;2;815;2011;239;44;7;0;8;5;0;298
B12;KULOSAAREN SILTA;25499254;6674809;2;830;2011;220;43;7;0;5;4;0;275
B12;KULOSAAREN SILTA;25499254;6674809;2;845;2011;229;46;9;1;12;3;0;297
B12;KULOSAAREN SILTA;25499254;6674809;2;900;2011;924;259;52;3;48;13;0;1286
B12;KULOSAAREN SILTA;25499254;6674809;2;1000;2011;917;267;48;8;32;19;0;1272
B12;KULOSAAREN SILTA;25499254;6674809;2;1100;2011;1113;249;51;4;22;16;0;1439
B12;KULOSAAREN SILTA;25499254;6674809;2;1200;2011;1070;258;49;5;22;7;0;1404
B12;KULOSAAREN SILTA;25499254;6674809;2;1300;2011;1232;275;37;4;21;25;0;1569
B12;KULOSAAREN SILTA;25499254;6674809;2;1400;2011;1609;272;44;2;34;28;0;1961
B12;KULOSAAREN SILTA;25499254;6674809;2;1500;2011;506;82;11;0;7;7;0;606
B12;KULOSAAREN SILTA;25499254;6674809;2;1515;2011;581;97;12;0;8;17;0;698
B12;KULOSAAREN SILTA;25499254;6674809;2;1530;2011;651;79;8;0;11;10;0;749
B12;KULOSAAREN SILTA;25499254;6674809;2;1545;2011;695;72;4;1;12;16;0;784
B12;KULOSAAREN SILTA;25499254;6674809;2;1600;2011;743;49;7;1;8;18;0;808
B12;KULOSAAREN SILTA;25499254;6674809;2;1615;2011;814;34;4;2;6;17;0;860
B12;KULOSAAREN SILTA;25499254;6674809;2;1630;2011;693;49;4;0;8;18;0;754
B12;KULOSAAREN SILTA;25499254;6674809;2;1645;2011;724;53;2;2;10;4;0;791
B12;KULOSAAREN SILTA;25499254;6674809;2;1700;2011;639;41;3;0;10;17;0;693
B12;KULOSAAREN SILTA;25499254;6674809;2;1715;2011;594;37;2;1;9;12;0;643
B12;KULOSAAREN SILTA;25499254;6674809;2;1730;2011;505;33;1;0;7;14;0;546
B12;KULOSAAREN SILTA;25499254;6674809;2;1745;2011;499;35;2;1;5;11;0;542
B12;KULOSAAREN SILTA;25499254;6674809;2;1800;2011;1714;131;6;1;22;47;0;1874
B12;KULOSAAREN SILTA;25499254;6674809;2;1900;2011;1416;48;14;3;16;20;0;1497
B12;KULOSAAREN SILTA;25499254;6674809;2;2000;2011;1185;90;18;3;13;15;0;1309
B12;KULOSAAREN SILTA;25499254;6674809;2;2100;2011;862;65;13;2;9;10;0;951
B12;KULOSAAREN SILTA;25499254;6674809;2;2200;2011;490;37;7;1;6;5;0;541
B12;KULOSAAREN SILTA;25499254;6674809;2;2300;2011;336;25;5;1;5;5;0;372
C01;LÄNSIVÄYLÄ;25491345;6672537;1;0;2011;150;9;1;6;4;0;0;170
C01;LÄNSIVÄYLÄ;25491345;6672537;1;100;2011;85;2;2;5;2;0;0;96
C01;LÄNSIVÄYLÄ;25491345;6672537;1;200;2011;54;2;0;2;2;0;0;60
C01;LÄNSIVÄYLÄ;25491345;6672537;1;300;2011;58;3;0;3;3;0;0;67
C01;LÄNSIVÄYLÄ;25491345;6672537;1;400;2011;69;6;0;3;4;0;0;82
C01;LÄNSIVÄYLÄ;25491345;6672537;1;500;2011;252;13;3;6;13;0;0;287
C01;LÄNSIVÄYLÄ;25491345;6672537;1;600;2011;183;59;7;7;14;0;0;270
C01;LÄNSIVÄYLÄ;25491345;6672537;1;615;2011;204;61;10;7;19;0;0;301
C01;LÄNSIVÄYLÄ;25491345;6672537;1;630;2011;409;65;12;12;20;0;0;518
C01;LÄNSIVÄYLÄ;25491345;6672537;1;645;2011;463;54;14;12;23;0;0;566
C01;LÄNSIVÄYLÄ;25491345;6672537;1;700;2011;514;71;15;6;25;8;0;631
C01;LÄNSIVÄYLÄ;25491345;6672537;1;715;2011;707;55;11;2;32;9;0;807
C01;LÄNSIVÄYLÄ;25491345;6672537;1;730;2011;893;81;23;2;35;7;0;1034
C01;LÄNSIVÄYLÄ;25491345;6672537;1;745;2011;1058;64;15;0;34;7;0;1171
C01;LÄNSIVÄYLÄ;25491345;6672537;1;800;2011;901;54;3;4;30;7;0;992
C01;LÄNSIVÄYLÄ;25491345;6672537;1;815;2011;1024;39;10;2;38;3;0;1113
C01;LÄNSIVÄYLÄ;25491345;6672537;1;830;2011;1064;57;13;2;39;9;0;1175
C01;LÄNSIVÄYLÄ;25491345;6672537;1;845;2011;1049;73;12;5;33;7;0;1172
C01;LÄNSIVÄYLÄ;25491345;6672537;1;900;2011;2517;239;47;27;86;28;0;2916
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1000;2011;1489;197;48;26;49;10;0;1809
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1100;2011;1553;177;42;25;42;12;0;1839
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1200;2011;1613;190;41;26;63;14;0;1933
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1300;2011;1423;178;42;13;49;11;0;1705
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1400;2011;1425;159;54;18;86;15;0;1742
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1500;2011;428;23;3;6;22;3;0;482
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1515;2011;410;37;6;2;25;6;0;480
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1530;2011;489;53;20;4;28;7;0;594
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1545;2011;519;35;11;6;31;4;0;602
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1600;2011;676;42;7;16;46;6;0;787
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1615;2011;638;28;3;2;36;7;0;707
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1630;2011;586;23;7;3;28;4;0;647
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1645;2011;559;24;2;4;23;7;0;612
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1700;2011;535;19;3;11;28;7;0;596
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1715;2011;657;18;1;5;17;3;0;698
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1730;2011;622;25;6;3;23;5;0;679
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1745;2011;497;25;5;4;13;3;0;544
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1800;2011;1764;60;11;6;70;19;0;1911
C01;LÄNSIVÄYLÄ;25491345;6672537;1;1900;2011;1351;52;3;5;46;10;0;1457
C01;LÄNSIVÄYLÄ;25491345;6672537;1;2000;2011;1203;60;11;18;51;0;0;1343
C01;LÄNSIVÄYLÄ;25491345;6672537;1;2100;2011;693;35;6;14;30;0;0;778
C01;LÄNSIVÄYLÄ;25491345;6672537;1;2200;2011;374;19;3;10;18;0;0;424
C01;LÄNSIVÄYLÄ;25491345;6672537;1;2300;2011;285;14;2;10;12;0;0;323
C01;LÄNSIVÄYLÄ;25491345;6672537;2;0;2011;165;8;1;4;6;0;0;184
C01;LÄNSIVÄYLÄ;25491345;6672537;2;100;2011;78;4;1;2;4;0;0;89
C01;LÄNSIVÄYLÄ;25491345;6672537;2;200;2011;64;5;2;1;5;0;0;77
C01;LÄNSIVÄYLÄ;25491345;6672537;2;300;2011;49;2;1;1;2;0;0;55
C01;LÄNSIVÄYLÄ;25491345;6672537;2;400;2011;55;2;0;1;2;0;0;60
C01;LÄNSIVÄYLÄ;25491345;6672537;2;500;2011;109;7;1;1;6;0;0;124
C01;LÄNSIVÄYLÄ;25491345;6672537;2;600;2011;90;7;3;1;2;0;0;103
C01;LÄNSIVÄYLÄ;25491345;6672537;2;615;2011;86;7;1;2;7;0;0;103
C01;LÄNSIVÄYLÄ;25491345;6672537;2;630;2011;133;15;2;2;10;0;0;162
C01;LÄNSIVÄYLÄ;25491345;6672537;2;645;2011;222;20;10;4;18;0;0;274
C01;LÄNSIVÄYLÄ;25491345;6672537;2;700;2011;257;25;9;18;24;0;0;333
C01;LÄNSIVÄYLÄ;25491345;6672537;2;715;2011;311;27;13;5;22;1;0;378
C01;LÄNSIVÄYLÄ;25491345;6672537;2;730;2011;410;28;13;3;31;0;0;485
C01;LÄNSIVÄYLÄ;25491345;6672537;2;745;2011;478;30;12;6;30;4;0;556
C01;LÄNSIVÄYLÄ;25491345;6672537;2;800;2011;490;29;19;7;30;5;0;575
C01;LÄNSIVÄYLÄ;25491345;6672537;2;815;2011;529;39;14;0;23;5;0;605
C01;LÄNSIVÄYLÄ;25491345;6672537;2;830;2011;549;41;14;2;32;3;0;638
C01;LÄNSIVÄYLÄ;25491345;6672537;2;845;2011;512;44;11;0;33;6;0;600
C01;LÄNSIVÄYLÄ;25491345;6672537;2;900;2011;1287;154;44;33;98;11;0;1616
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1000;2011;1223;180;62;32;73;3;0;1570
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1100;2011;1376;190;58;6;53;7;0;1683
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1200;2011;1441;202;69;14;63;16;0;1789
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1300;2011;1619;157;22;18;75;14;0;1891
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1400;2011;1923;232;47;11;61;20;0;2274
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1500;2011;681;81;13;4;21;6;0;800
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1515;2011;769;60;13;6;20;6;0;868
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1530;2011;675;76;9;3;25;6;0;788
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1545;2011;814;58;11;0;27;9;0;910
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1600;2011;985;54;7;1;35;16;0;1082
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1615;2011;902;24;7;11;28;10;0;972
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1630;2011;889;35;4;4;34;11;0;966
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1645;2011;810;16;7;7;30;4;0;870
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1700;2011;797;40;3;0;24;3;0;864
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1715;2011;772;28;6;2;22;8;0;830
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1730;2011;755;30;3;0;24;13;0;812
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1745;2011;655;31;5;1;22;3;0;714
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1800;2011;2219;107;17;6;80;21;0;2429
C01;LÄNSIVÄYLÄ;25491345;6672537;2;1900;2011;1680;56;14;5;45;10;0;1800
C01;LÄNSIVÄYLÄ;25491345;6672537;2;2000;2011;1480;72;13;4;64;5;0;1633
C01;LÄNSIVÄYLÄ;25491345;6672537;2;2100;2011;1114;55;10;3;50;5;0;1232
C01;LÄNSIVÄYLÄ;25491345;6672537;2;2200;2011;596;28;5;2;26;2;0;657
C01;LÄNSIVÄYLÄ;25491345;6672537;2;2300;2011;359;18;4;1;15;2;0;397
C02;OTANIEMEN SILTA;25491325;6674234;1;0;2011;54;2;0;0;1;0;0;57
C02;OTANIEMEN SILTA;25491325;6674234;1;100;2011;33;1;0;0;1;0;0;35
C02;OTANIEMEN SILTA;25491325;6674234;1;200;2011;24;1;0;0;0;0;0;25
C02;OTANIEMEN SILTA;25491325;6674234;1;300;2011;23;1;0;0;0;0;0;24
C02;OTANIEMEN SILTA;25491325;6674234;1;400;2011;36;1;0;0;1;0;0;38
C02;OTANIEMEN SILTA;25491325;6674234;1;500;2011;103;4;1;0;3;0;0;111
C02;OTANIEMEN SILTA;25491325;6674234;1;600;2011;51;4;1;0;3;0;0;59
C02;OTANIEMEN SILTA;25491325;6674234;1;615;2011;94;6;2;0;7;0;0;109
C02;OTANIEMEN SILTA;25491325;6674234;1;630;2011;100;5;3;0;6;1;0;114
C02;OTANIEMEN SILTA;25491325;6674234;1;645;2011;110;5;4;0;7;1;0;126
C02;OTANIEMEN SILTA;25491325;6674234;1;700;2011;133;11;0;0;4;0;0;148
C02;OTANIEMEN SILTA;25491325;6674234;1;715;2011;137;9;0;1;7;1;0;154
C02;OTANIEMEN SILTA;25491325;6674234;1;730;2011;223;6;1;0;3;1;0;233
C02;OTANIEMEN SILTA;25491325;6674234;1;745;2011;226;14;0;1;6;2;0;247
C02;OTANIEMEN SILTA;25491325;6674234;1;800;2011;222;9;6;0;5;0;0;242
C02;OTANIEMEN SILTA;25491325;6674234;1;815;2011;208;9;1;1;6;1;0;225
C02;OTANIEMEN SILTA;25491325;6674234;1;830;2011;242;6;2;0;3;0;0;253
C02;OTANIEMEN SILTA;25491325;6674234;1;845;2011;176;10;3;1;5;0;0;195
C02;OTANIEMEN SILTA;25491325;6674234;1;900;2011;461;36;11;3;24;2;0;535
C02;OTANIEMEN SILTA;25491325;6674234;1;1000;2011;353;61;13;5;13;3;0;445
C02;OTANIEMEN SILTA;25491325;6674234;1;1100;2011;408;51;11;1;8;3;0;479
C02;OTANIEMEN SILTA;25491325;6674234;1;1200;2011;452;45;17;3;8;9;0;525
C02;OTANIEMEN SILTA;25491325;6674234;1;1300;2011;306;42;12;0;7;0;0;367
C02;OTANIEMEN SILTA;25491325;6674234;1;1400;2011;379;48;15;0;14;4;0;456
C02;OTANIEMEN SILTA;25491325;6674234;1;1500;2011;177;11;2;1;2;0;0;193
C02;OTANIEMEN SILTA;25491325;6674234;1;1515;2011;227;16;0;0;4;2;0;247
C02;OTANIEMEN SILTA;25491325;6674234;1;1530;2011;248;14;1;0;9;5;0;272
C02;OTANIEMEN SILTA;25491325;6674234;1;1545;2011;275;14;4;0;4;4;0;297
C02;OTANIEMEN SILTA;25491325;6674234;1;1600;2011;304;10;1;1;6;3;0;322
C02;OTANIEMEN SILTA;25491325;6674234;1;1615;2011;374;5;1;0;6;5;0;386
C02;OTANIEMEN SILTA;25491325;6674234;1;1630;2011;257;8;2;0;3;2;0;270
C02;OTANIEMEN SILTA;25491325;6674234;1;1645;2011;225;3;1;0;5;1;0;234
C02;OTANIEMEN SILTA;25491325;6674234;1;1700;2011;212;7;1;0;3;1;0;223
C02;OTANIEMEN SILTA;25491325;6674234;1;1715;2011;241;2;1;1;6;2;0;251
C02;OTANIEMEN SILTA;25491325;6674234;1;1730;2011;242;3;0;0;6;2;0;251
C02;OTANIEMEN SILTA;25491325;6674234;1;1745;2011;178;5;0;0;5;5;0;188
C02;OTANIEMEN SILTA;25491325;6674234;1;1800;2011;437;24;2;0;14;2;0;477
C02;OTANIEMEN SILTA;25491325;6674234;1;1900;2011;460;15;3;1;16;3;0;495
C02;OTANIEMEN SILTA;25491325;6674234;1;2000;2011;418;10;3;0;11;2;0;442
C02;OTANIEMEN SILTA;25491325;6674234;1;2100;2011;292;8;2;0;7;0;0;309
C02;OTANIEMEN SILTA;25491325;6674234;1;2200;2011;177;6;1;0;5;0;0;189
C02;OTANIEMEN SILTA;25491325;6674234;1;2300;2011;96;3;1;0;2;0;0;102
C02;OTANIEMEN SILTA;25491325;6674234;2;0;2011;49;2;0;0;1;0;0;52
C02;OTANIEMEN SILTA;25491325;6674234;2;100;2011;30;1;0;0;1;0;0;32
C02;OTANIEMEN SILTA;25491325;6674234;2;200;2011;22;1;0;0;0;0;0;23
C02;OTANIEMEN SILTA;25491325;6674234;2;300;2011;21;1;0;0;0;0;0;22
C02;OTANIEMEN SILTA;25491325;6674234;2;400;2011;25;1;0;0;1;0;0;27
C02;OTANIEMEN SILTA;25491325;6674234;2;500;2011;33;4;1;0;1;0;0;39
C02;OTANIEMEN SILTA;25491325;6674234;2;600;2011;30;4;1;0;2;0;0;37
C02;OTANIEMEN SILTA;25491325;6674234;2;615;2011;33;7;2;0;2;0;0;44
C02;OTANIEMEN SILTA;25491325;6674234;2;630;2011;40;5;3;0;2;1;0;50
C02;OTANIEMEN SILTA;25491325;6674234;2;645;2011;50;8;2;0;3;1;0;63
C02;OTANIEMEN SILTA;25491325;6674234;2;700;2011;81;15;1;0;5;0;0;102
C02;OTANIEMEN SILTA;25491325;6674234;2;715;2011;84;9;2;0;8;1;0;103
C02;OTANIEMEN SILTA;25491325;6674234;2;730;2011;110;7;4;0;5;1;0;126
C02;OTANIEMEN SILTA;25491325;6674234;2;745;2011;144;12;5;0;6;1;0;167
C02;OTANIEMEN SILTA;25491325;6674234;2;800;2011;201;15;1;1;3;3;0;221
C02;OTANIEMEN SILTA;25491325;6674234;2;815;2011;236;11;1;1;5;4;0;254
C02;OTANIEMEN SILTA;25491325;6674234;2;830;2011;206;14;3;0;4;1;0;227
C02;OTANIEMEN SILTA;25491325;6674234;2;845;2011;207;16;3;0;6;2;0;232
C02;OTANIEMEN SILTA;25491325;6674234;2;900;2011;501;57;9;1;13;6;0;581
C02;OTANIEMEN SILTA;25491325;6674234;2;1000;2011;329;46;13;1;11;4;0;400
C02;OTANIEMEN SILTA;25491325;6674234;2;1100;2011;397;61;18;2;8;6;0;486
C02;OTANIEMEN SILTA;25491325;6674234;2;1200;2011;344;33;21;0;6;5;0;404
C02;OTANIEMEN SILTA;25491325;6674234;2;1300;2011;382;54;9;2;7;5;0;454
C02;OTANIEMEN SILTA;25491325;6674234;2;1400;2011;429;33;5;1;18;5;0;486
C02;OTANIEMEN SILTA;25491325;6674234;2;1500;2011;121;15;1;0;6;0;0;143
C02;OTANIEMEN SILTA;25491325;6674234;2;1515;2011;151;8;3;0;7;2;0;169
C02;OTANIEMEN SILTA;25491325;6674234;2;1530;2011;188;7;1;0;5;2;0;201
C02;OTANIEMEN SILTA;25491325;6674234;2;1545;2011;183;8;0;0;8;1;0;199
C02;OTANIEMEN SILTA;25491325;6674234;2;1600;2011;180;5;0;0;3;1;0;188
C02;OTANIEMEN SILTA;25491325;6674234;2;1615;2011;198;11;2;0;4;1;0;215
C02;OTANIEMEN SILTA;25491325;6674234;2;1630;2011;190;5;0;0;5;5;0;200
C02;OTANIEMEN SILTA;25491325;6674234;2;1645;2011;204;0;2;0;6;2;0;212
C02;OTANIEMEN SILTA;25491325;6674234;2;1700;2011;184;14;0;0;4;0;0;202
